file,start_time,end_time,RA_SI_MU
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_190000_0-10s.wav,2.0,4.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_190000_0-10s.wav,4.0,6.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_190000_0-10s.wav,6.0,8.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_190000_0-10s.wav,8.0,10.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_110000_0-10s.wav,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_110000_0-10s.wav,2.0,4.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_110000_0-10s.wav,4.0,6.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_110000_0-10s.wav,6.0,8.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_110000_0-10s.wav,8.0,10.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/000_sine2023aqua_SINE0069_M12-2646_20230731_215000_24.000-26.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/001_sine2023aqua_SINE0070_M12-2622_20230915_224000_0.000-2.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/003_sine2023aqua_SINE0069_M12-2646_20230901_065000_22.000-24.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/004_sine2023aqua_SINE0069_M12-2646_20230805_174000_46.000-48.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/005_sine2023aqua_SINE0069_M12-2646_20230731_215000_28.000-30.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/006_sine2023aqua_SINE0069_M12-2646_20230817_211000_4.000-6.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/007_sine2023aqua_SINE0069_M12-2646_20230901_065000_46.000-48.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/009_sine2023aqua_SINE0070_M12-2622_20230801_224000_34.000-36.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/010_sine2023aqua_SINE0070_M12-2622_20230826_121000_52.000-54.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/011_sine2023aqua_SINE0070_M12-2622_20230830_042000_26.000-28.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/012_sine2023aqua_SINE0070_M12-2622_20230829_085000_2.000-4.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/013_sine2023aqua_SINE0070_M12-2622_20230827_220000_2.000-4.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/014_sine2023aqua_SINE0070_M12-2622_20230808_103000_58.000-60.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/015_sine2023aqua_SINE0070_M12-2622_20230804_001000_22.000-24.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/016_sine2023aqua_SINE0070_M12-2622_20230915_224000_2.000-4.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/017_sine2023aqua_SINE0069_M12-2646_20230902_044000_48.000-50.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/018_sine2023aqua_SINE0069_M12-2646_20230812_171000_12.000-14.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/019_sine2023aqua_SINE0069_M12-2646_20230801_054000_10.000-12.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/021_sine2023aqua_SINE0069_M12-2646_20230807_182000_26.000-28.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/024_sine2023aqua_SINE0070_M12-2622_20230825_225000_16.000-18.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/025_sine2023aqua_SINE0070_M12-2622_20230829_231000_40.000-42.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/026_sine2023aqua_SINE0069_M12-2646_20230731_215000_22.000-24.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/027_sine2023aqua_SINE0069_M12-2646_20230815_225000_8.000-10.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/028_sine2023aqua_SINE0069_M12-2646_20230812_204000_36.000-38.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/029_sine2023aqua_SINE0070_M12-2622_20230801_224000_28.000-30.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/030_sine2023aqua_SINE0069_M12-2646_20230812_220000_44.000-46.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/031_sine2023aqua_SINE0070_M12-2622_20230729_212000_50.000-52.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/032_sine2023aqua_SINE0070_M12-2622_20230729_225000_22.000-24.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/033_sine2023aqua_SINE0069_M12-2646_20230809_170000_24.000-26.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/034_sine2023aqua_SINE0070_M12-2622_20230802_144000_46.000-48.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/035_sine2023aqua_SINE0069_M12-2646_20230827_013000_56.000-58.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/036_sine2023aqua_SINE0069_M12-2646_20230801_054000_6.000-8.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/037_sine2023aqua_SINE0070_M12-2622_20230910_020000_18.000-20.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/038_sine2023aqua_SINE0070_M12-2622_20230817_192000_16.000-18.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/039_sine2023aqua_SINE0069_M12-2646_20230731_215000_30.000-32.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/040_sine2023aqua_SINE0070_M12-2622_20230830_080000_38.000-40.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/041_sine2023aqua_SINE0070_M12-2622_20230916_072000_34.000-36.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/043_sine2023aqua_SINE0070_M12-2622_20230818_124000_24.000-26.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/044_sine2023aqua_SINE0070_M12-2622_20230818_150000_50.000-52.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/048_sine2023aqua_SINE0069_M12-2646_20230825_193000_58.000-60.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/049_sine2023aqua_SINE0070_M12-2622_20230829_123000_38.000-40.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/051_sine2023aqua_SINE0069_M12-2646_20230903_073000_54.000-56.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/052_sine2023aqua_SINE0069_M12-2646_20230815_075000_10.000-12.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/053_sine2023aqua_SINE0069_M12-2646_20230816_210000_30.000-32.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/055_sine2023aqua_SINE0069_M12-2646_20230816_185000_40.000-42.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/059_sine2023aqua_SINE0070_M12-2622_20230817_131000_42.000-44.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/060_sine2023aqua_SINE0070_M12-2622_20230817_174000_38.000-40.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/061_sine2023aqua_SINE0070_M12-2622_20230804_023000_36.000-38.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/062_sine2023aqua_SINE0069_M12-2646_20230816_102000_50.000-52.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/063_sine2023aqua_SINE0070_M12-2622_20230916_072000_12.000-14.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/064_sine2023aqua_SINE0070_M12-2622_20230826_233000_42.000-44.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/066_sine2023aqua_SINE0070_M12-2622_20230827_065000_10.000-12.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/067_sine2023aqua_SINE0070_M12-2622_20230811_034000_34.000-36.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/068_sine2023aqua_SINE0070_M12-2622_20230804_002000_6.000-8.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/069_sine2023aqua_SINE0070_M12-2622_20230818_124000_4.000-6.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/070_sine2023aqua_SINE0069_M12-2646_20230816_210000_26.000-28.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/071_sine2023aqua_SINE0070_M12-2622_20230731_221000_28.000-30.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/072_sine2023aqua_SINE0070_M12-2622_20230801_224000_16.000-18.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/073_sine2023aqua_SINE0070_M12-2622_20230823_043000_44.000-46.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/074_sine2023aqua_SINE0069_M12-2646_20230816_211000_30.000-32.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/075_sine2023aqua_SINE0070_M12-2622_20230805_235000_38.000-40.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/076_sine2023aqua_SINE0070_M12-2622_20230830_083000_58.000-60.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/077_sine2023aqua_SINE0070_M12-2622_20230907_023000_50.000-52.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/078_sine2023aqua_SINE0069_M12-2646_20230731_215000_44.000-46.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/080_sine2023aqua_SINE0069_M12-2646_20230902_000000_20.000-22.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/081_sine2023aqua_SINE0070_M12-2622_20230829_123000_6.000-8.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/083_sine2023aqua_SINE0069_M12-2646_20230811_094000_48.000-50.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/084_sine2023aqua_SINE0069_M12-2646_20230816_211000_40.000-42.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/085_sine2023aqua_SINE0070_M12-2622_20230916_082000_8.000-10.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/087_sine2023aqua_SINE0069_M12-2646_20230731_215000_32.000-34.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/088_sine2023aqua_SINE0070_M12-2622_20230812_161000_14.000-16.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/089_sine2023aqua_SINE0069_M12-2646_20230821_071000_22.000-24.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/090_sine2023aqua_SINE0069_M12-2646_20230825_193000_56.000-58.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/092_sine2023aqua_SINE0069_M12-2646_20230816_034000_6.000-8.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/093_sine2023aqua_SINE0069_M12-2646_20230807_210000_4.000-6.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/094_sine2023aqua_SINE0069_M12-2646_20230902_085000_18.000-20.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/095_sine2023aqua_SINE0070_M12-2622_20230817_211000_4.000-6.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/096_sine2023aqua_SINE0070_M12-2622_20230814_214000_54.000-56.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/097_sine2023aqua_SINE0069_M12-2646_20230807_182000_14.000-16.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/East_Evelyn/099_sine2023aqua_SINE0069_M12-2646_20230816_210000_14.000-16.000.mp3,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/000_sine2023aqua_SINE0047_M12-2604_20230724_110000_14.000-16.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/001_sine2023aqua_SINE0047_M12-2604_20230723_225000_32.000-34.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/004_sine2023aqua_SINE0047_M12-2604_20230723_223000_8.000-10.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/005_sine2023aqua_SINE0047_M12-2604_20230723_223000_0.000-2.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/006_sine2023aqua_SINE0047_M12-2604_20230724_143000_18.000-20.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/008_sine2023aqua_SINE0047_M12-2604_20230725_214000_18.000-20.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/010_sine2023aqua_SINE0047_M12-2604_20230726_100000_8.000-10.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/011_sine2023aqua_SINE0047_M12-2604_20230725_071000_38.000-40.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/012_sine2023aqua_SINE0047_M12-2604_20230724_113000_28.000-30.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/013_sine2023aqua_SINE0047_M12-2604_20230724_232000_32.000-34.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/014_sine2023aqua_SINE0047_M12-2604_20230724_145000_36.000-38.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/015_sine2023aqua_SINE0047_M12-2604_20230726_002000_46.000-48.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/016_sine2023aqua_SINE0047_M12-2604_20230724_195000_50.000-52.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/017_sine2023aqua_SINE0047_M12-2604_20230724_030000_22.000-24.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/018_sine2023aqua_SINE0047_M12-2604_20230725_104000_48.000-50.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/020_sine2023aqua_SINE0047_M12-2604_20230724_124000_54.000-56.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/021_sine2023aqua_SINE0047_M12-2604_20230723_210000_54.000-56.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/023_sine2023aqua_SINE0047_M12-2604_20230723_225000_34.000-36.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/024_sine2023aqua_SINE0047_M12-2604_20230723_203000_0.000-2.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/025_sine2023aqua_SINE0047_M12-2604_20230724_200000_58.000-60.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/027_sine2023aqua_SINE0047_M12-2604_20230724_175000_6.000-8.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/028_sine2023aqua_SINE0047_M12-2604_20230725_215000_42.000-44.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/029_sine2023aqua_SINE0047_M12-2604_20230726_002000_14.000-16.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/030_sine2023aqua_SINE0047_M12-2604_20230725_204000_46.000-48.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/031_sine2023aqua_SINE0047_M12-2604_20230724_111000_20.000-22.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/032_sine2023aqua_SINE0047_M12-2604_20230724_205000_30.000-32.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/034_sine2023aqua_SINE0047_M12-2604_20230724_072000_20.000-22.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/035_sine2023aqua_SINE0047_M12-2604_20230725_085000_48.000-50.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/036_sine2023aqua_SINE0047_M12-2604_20230723_233000_20.000-22.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/037_sine2023aqua_SINE0047_M12-2604_20230724_190000_14.000-16.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/038_sine2023aqua_SINE0047_M12-2604_20230724_173000_10.000-12.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/039_sine2023aqua_SINE0047_M12-2604_20230725_202000_10.000-12.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/040_sine2023aqua_SINE0047_M12-2604_20230724_201000_30.000-32.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/041_sine2023aqua_SINE0047_M12-2604_20230724_185000_0.000-2.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/042_sine2023aqua_SINE0047_M12-2604_20230724_124000_58.000-60.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/043_sine2023aqua_SINE0047_M12-2604_20230725_112000_34.000-36.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/044_sine2023aqua_SINE0047_M12-2604_20230724_194000_54.000-56.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/046_sine2023aqua_SINE0047_M12-2604_20230725_071000_32.000-34.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/049_sine2023aqua_SINE0047_M12-2604_20230724_085000_52.000-54.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/050_sine2023aqua_SINE0047_M12-2604_20230724_205000_36.000-38.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/051_sine2023aqua_SINE0047_M12-2604_20230725_102000_28.000-30.000.mp3,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data/annotated_detections_2023/Conness_Pond/053_sine2023aqua_SINE0047_M12-2604_20230724_090000_46.000-48.000.mp3,0.0,2.0,1.0
